COUNTRY_NAME,POC,Vendedor,Frequência_de_Visita,Dia_da_Visita,Semana_da_Visita,AVG_LATITUDE,AVG_LONGITUDE,Número_de_Compras,Faturamento_Mensal_USD,Faturamento_Mensal_USD_(formatado),Visita_Semanal,Semana_1,Semana_2,Semana_3,Semana_4,Dia_da_Semana,Quartil_Faturamento
EC,13505337,ECECB436,4,2,CMPL,-0.8605604,-80.2427437,6,2311.81,"$2,311.81",1.0,0,0,0,0,seg,Q1
EC,13533723,ECECB061,2,3,2.0,-0.46687875,-76.9957985,9,3163.45,"$3,163.45",0.5,0,1,0,0,ter,Q2
EC,13533833,ECECBA98,2,6,2.0,1.2780859,-78.82540185,10,2193.37,"$2,193.37",0.5,0,1,0,0,sex,Q1
EC,13534170,ECECB027,2,3,1.0,-0.0285631,-78.26759003333,10,6527.77,"$6,527.77",0.5,1,0,0,0,ter,Q4
EC,13534728,ECECB465,2,4,1.0,-1.9088847,-79.4662262,4,2142.1,"$2,142.10",0.5,1,0,0,0,qua,Q1
EC,13535408,ECECBA09,2,6,2.0,-2.67222995,-79.61826,6,3339.13,"$3,339.13",0.5,0,1,0,0,sex,Q2
EC,13657397,ECECB603,2,6,1.0,-0.968031,-77.85610515,4,2317.81,"$2,317.81",0.5,1,0,0,0,sex,Q1
EC,13658645,ECECB109,2,5,2.0,-0.1087761,-78.2935344,4,2592.46,"$2,592.46",0.5,0,1,0,0,qui,Q2
EC,13659079,ECECB332,2,4,1.0,-0.3029961,-78.48314186667,13,2216.69,"$2,216.69",0.5,1,0,0,0,qua,Q1
EC,13659591,ECECB036,2,7,1.0,-2.22475935,-80.90787245,4,8182.21,"$8,182.21",0.5,1,0,0,0,sab,Q4
EC,13688813,ECECB019,4,4,CMPL,-0.3086125,-78.45276714,6,2036.14,"$2,036.14",1.0,0,0,0,0,qua,Q1
EC,13695508,ECECB193,2,5,2.0,-1.9793267,-79.754939,4,3386.86,"$3,386.86",0.5,0,1,0,0,qui,Q3
EC,13695898,ECECB434,2,4,2.0,-0.06562075,-76.88085105,9,3364.87,"$3,364.87",0.5,0,1,0,0,qua,Q3
